5998,william,2,62,87000.0
4814,noah,9,64,89000.0
3984,hannah,11,41,66000.0
2338,oliver,3,38,63000.0
1917,james,12,74,99000.0
4686,oliver,6,42,67000.0
4871,hannah,9,45,70000.0
9975,james,9,56,81000.0
1921,olivia,4,74,99000.0
4973,william,7,30,55000.0
4006,hannah,6,51,76000.0
2062,noah,12,68,93000.0
8237,sophia,9,31,56000.0
7135,oliver,2,42,67000.0
2220,james,11,36,61000.0
6563,noah,8,33,58000.0
7428,olivia,12,68,93000.0
7342,emma,5,55,80000.0
2733,william,12,26,51000.0
6414,emma,2,58,83000.0
3275,liam,1,49,74000.0
4851,james,5,28,53000.0
2468,hannah,6,56,81000.0
9888,liam,10,51,76000.0
8528,oliver,6,72,97000.0
1561,liam,5,34,59000.0
9113,sophia,2,68,93000.0
7463,hannah,5,25,50000.0
7171,noah,8,47,72000.0
9454,liam,5,32,57000.0
8023,liam,11,66,91000.0
3485,william,10,55,80000.0
4573,oliver,12,52,77000.0
1749,camila,3,25,50000.0
6090,liam,10,70,95000.0
2716,olivia,5,72,97000.0
6399,noah,11,52,77000.0
4550,emma,12,39,64000.0
3851,camila,9,55,80000.0
9930,olivia,12,35,60000.0
9888,noah,11,57,82000.0
9949,sophia,6,61,86000.0
3634,camila,9,60,85000.0
2781,noah,4,54,79000.0
3851,noah,9,51,76000.0
4493,james,11,54,79000.0
9582,oliver,1,72,97000.0
5928,noah,10,68,93000.0
4082,william,5,54,79000.0
9859,sophia,7,72,97000.0
8548,oliver,10,56,81000.0
7346,emma,8,42,67000.0
2841,james,10,68,93000.0
6037,olivia,11,70,95000.0
3266,sophia,8,42,67000.0
1520,noah,5,40,65000.0
6011,hannah,11,35,60000.0
6183,hannah,7,73,98000.0
4974,james,4,25,50000.0
8466,liam,4,32,57000.0
3000,olivia,3,63,88000.0
2537,oliver,11,63,88000.0
9280,liam,3,55,80000.0
7165,emma,4,47,72000.0
9683,william,2,47,72000.0
2989,camila,10,67,92000.0
4706,sophia,2,65,90000.0
2157,olivia,2,64,89000.0
1349,hannah,7,65,90000.0
4724,olivia,10,32,57000.0
1823,noah,9,62,87000.0
8251,james,9,47,72000.0
2840,emma,4,42,67000.0
8757,william,3,64,89000.0
3474,sophia,11,44,69000.0
3079,sophia,4,47,72000.0
4867,james,5,36,61000.0
9864,oliver,7,63,88000.0
4733,hannah,5,37,62000.0
5595,olivia,12,44,69000.0
6647,james,2,31,56000.0
5038,oliver,12,54,79000.0
6896,emma,12,44,69000.0
5348,camila,4,35,60000.0
6875,noah,1,45,70000.0
3727,sophia,2,71,96000.0
5872,camila,2,59,84000.0
5886,emma,7,52,77000.0
7341,liam,3,33,58000.0
4061,william,11,61,86000.0
1521,noah,9,74,99000.0
3364,hannah,5,33,58000.0
2076,sophia,9,56,81000.0
6495,emma,2,69,94000.0
1513,hannah,11,54,79000.0
1839,olivia,5,75,100000.0
5670,oliver,10,74,99000.0
2201,noah,9,46,71000.0
1892,noah,10,38,63000.0
1308,camila,12,33,58000.0
1907,liam,12,50,75000.0
2141,liam,4,29,54000.0
7167,james,10,72,97000.0
5796,olivia,5,28,53000.0
7253,olivia,4,47,72000.0
3948,oliver,11,46,71000.0
9488,william,8,28,53000.0
1850,liam,3,44,69000.0
8835,william,11,25,50000.0
5683,olivia,7,52,77000.0
6237,james,12,25,50000.0
2124,emma,12,74,99000.0
2128,hannah,12,71,96000.0
5443,hannah,12,62,87000.0
8347,noah,1,36,61000.0
6487,noah,11,44,69000.0
2305,emma,12,67,92000.0
2365,james,11,50,75000.0
9622,hannah,2,60,85000.0
5458,sophia,8,37,62000.0
5745,oliver,10,27,52000.0
4189,hannah,1,40,65000.0
1633,noah,4,27,52000.0
6019,liam,10,41,66000.0
7464,hannah,10,63,88000.0
7017,camila,9,60,85000.0
6450,liam,7,33,58000.0
5466,noah,1,38,63000.0
2660,camila,1,41,66000.0
8277,sophia,6,31,56000.0
3515,james,2,30,55000.0
1341,sophia,10,60,85000.0
3955,james,1,35,60000.0
7565,liam,7,34,59000.0
3181,olivia,4,38,63000.0
5170,olivia,7,39,64000.0
7735,james,3,32,57000.0
4484,sophia,5,26,51000.0
9722,emma,2,32,57000.0
4596,oliver,9,33,58000.0
7775,liam,5,52,77000.0
2215,oliver,8,49,74000.0
3188,emma,1,35,60000.0
8235,william,10,41,66000.0
5901,james,6,50,75000.0
1419,william,2,63,88000.0
2452,noah,11,53,78000.0
9738,hannah,7,63,88000.0
9163,sophia,10,36,61000.0
1517,olivia,12,60,85000.0
5886,liam,6,38,63000.0
5977,olivia,9,75,100000.0
1310,hannah,1,59,84000.0
3929,emma,9,43,68000.0
4260,sophia,4,46,71000.0
9949,oliver,1,67,92000.0
3472,noah,5,50,75000.0
8468,emma,6,57,82000.0
2622,noah,10,74,99000.0
5215,sophia,11,60,85000.0
2914,james,2,39,64000.0
9736,emma,7,43,68000.0
7781,william,2,48,73000.0
2631,emma,12,28,53000.0
7350,william,1,70,95000.0
1584,camila,8,26,51000.0
2817,sophia,1,48,73000.0
6253,hannah,8,53,78000.0
9522,olivia,9,35,60000.0
3553,camila,11,33,58000.0
8070,sophia,5,49,74000.0
3142,hannah,1,25,50000.0
1423,emma,5,34,59000.0
4235,oliver,11,34,59000.0
4753,liam,8,70,95000.0
6979,noah,4,27,52000.0
9020,james,4,66,91000.0
4580,oliver,11,54,79000.0
7863,oliver,6,37,62000.0
7529,hannah,11,32,57000.0
3073,emma,8,75,100000.0
9111,camila,9,67,92000.0
2674,sophia,12,74,99000.0
7497,sophia,11,44,69000.0
5032,sophia,12,68,93000.0
1992,camila,8,30,55000.0
6915,sophia,2,41,66000.0
8605,noah,3,53,78000.0
2291,olivia,12,45,70000.0
1450,william,5,75,100000.0
3592,oliver,1,73,98000.0
9816,olivia,3,35,60000.0
2730,liam,3,62,87000.0
1660,olivia,3,59,84000.0
1378,liam,12,70,95000.0
8237,oliver,11,67,92000.0
6684,noah,2,39,64000.0
9163,james,12,25,50000.0
5901,hannah,9,63,88000.0
3134,emma,6,44,69000.0
9280,camila,7,49,74000.0
9055,camila,9,68,93000.0
8903,liam,11,75,100000.0
7112,liam,10,67,92000.0
9463,sophia,2,47,72000.0
6948,liam,2,35,60000.0
2447,james,3,33,58000.0
1378,olivia,11,35,60000.0
1598,oliver,4,67,92000.0
9398,liam,12,65,90000.0
2254,noah,5,67,92000.0
8681,sophia,11,35,60000.0
5325,william,7,70,95000.0
9619,william,3,59,84000.0
5479,hannah,3,59,84000.0
4238,liam,4,49,74000.0
7654,william,8,60,85000.0
8209,olivia,6,49,74000.0
4967,oliver,7,65,90000.0
6137,olivia,8,58,83000.0
9647,sophia,2,62,87000.0
9988,william,6,59,84000.0
7097,james,4,37,62000.0
3567,liam,12,29,54000.0
9777,emma,11,28,53000.0
3930,hannah,10,51,76000.0
3041,william,2,55,80000.0
6786,oliver,7,48,73000.0
4395,olivia,10,33,58000.0
5637,james,10,28,53000.0
1599,liam,4,74,99000.0
9884,noah,10,39,64000.0
9219,sophia,5,69,94000.0
2345,olivia,9,72,97000.0
8333,hannah,2,53,78000.0
7784,emma,8,47,72000.0
7590,hannah,3,67,92000.0
4053,liam,7,38,63000.0
6463,oliver,6,64,89000.0
3893,william,8,41,66000.0
7251,emma,3,42,67000.0
2443,hannah,4,50,75000.0
3731,camila,2,67,92000.0
6658,james,1,68,93000.0
5595,sophia,8,32,57000.0
9242,sophia,9,67,92000.0
9030,william,8,59,84000.0
2087,olivia,5,67,92000.0
5350,olivia,10,68,93000.0
4803,sophia,5,71,96000.0
9458,noah,12,26,51000.0
3758,olivia,11,72,97000.0
2811,oliver,4,32,57000.0
4692,james,2,51,76000.0
7511,james,7,38,63000.0
6559,noah,6,70,95000.0
6774,oliver,3,74,99000.0
3324,james,8,26,51000.0
7368,oliver,6,73,98000.0
1383,liam,7,33,58000.0
7836,oliver,2,57,82000.0
2603,camila,4,50,75000.0
2885,sophia,4,71,96000.0
9560,william,7,43,68000.0
7340,oliver,4,57,82000.0
7834,camila,8,66,91000.0
4275,noah,4,54,79000.0
9785,william,7,30,55000.0
3386,noah,7,58,83000.0
8002,camila,12,59,84000.0
7972,sophia,10,59,84000.0
2557,emma,12,47,72000.0
1555,liam,9,26,51000.0
7271,william,4,42,67000.0
3382,william,10,40,65000.0
9142,camila,10,30,55000.0
6304,liam,3,59,84000.0
9266,sophia,11,55,80000.0
2117,liam,5,65,90000.0
4309,sophia,9,58,83000.0
4405,william,9,30,55000.0
8984,camila,12,61,86000.0
9680,james,7,63,88000.0
9955,sophia,1,26,51000.0
7196,sophia,6,35,60000.0
2750,sophia,11,49,74000.0
2550,emma,12,64,89000.0
8025,william,11,37,62000.0
1866,liam,1,71,96000.0
5730,liam,2,47,72000.0
8383,camila,11,55,80000.0
6175,olivia,11,29,54000.0
5964,camila,9,25,50000.0
6168,noah,3,56,81000.0
4397,liam,4,50,75000.0
1743,hannah,2,70,95000.0
2350,james,5,71,96000.0
4162,olivia,8,27,52000.0
3786,james,4,74,99000.0
2003,james,1,58,83000.0
5739,james,8,56,81000.0
7901,sophia,2,25,50000.0
6781,sophia,5,27,52000.0
4366,liam,9,60,85000.0
2881,camila,5,41,66000.0
1719,sophia,6,41,66000.0
7980,noah,3,74,99000.0
7182,noah,8,51,76000.0
7813,william,11,34,59000.0
1491,oliver,12,75,100000.0
4251,camila,6,73,98000.0
7907,noah,10,45,70000.0
2348,william,1,75,100000.0
9521,oliver,12,50,75000.0
9571,camila,12,67,92000.0
6904,olivia,5,69,94000.0
6899,james,9,74,99000.0
9359,sophia,12,32,57000.0
7621,oliver,3,57,82000.0
4259,sophia,11,42,67000.0
7793,sophia,4,45,70000.0
9834,noah,3,64,89000.0
3390,olivia,6,31,56000.0
7069,camila,9,60,85000.0
3899,william,8,71,96000.0
7388,hannah,11,72,97000.0
7185,james,5,38,63000.0
9154,sophia,7,35,60000.0
7629,oliver,4,39,64000.0
7623,olivia,7,72,97000.0
5178,hannah,9,55,80000.0
4376,camila,12,73,98000.0
5316,william,1,54,79000.0
3734,oliver,11,70,95000.0
7316,hannah,4,33,58000.0
5669,william,7,49,74000.0
1965,camila,2,73,98000.0
4055,oliver,1,44,69000.0
2134,camila,5,61,86000.0
2443,oliver,10,49,74000.0
4504,liam,2,52,77000.0
8615,james,5,68,93000.0
9354,james,12,53,78000.0
2463,sophia,3,73,98000.0
3379,noah,7,73,98000.0
8110,william,11,48,73000.0
8953,emma,6,61,86000.0
5018,liam,7,55,80000.0
4291,oliver,8,57,82000.0
9396,william,1,38,63000.0
8907,william,5,36,61000.0
6160,sophia,8,37,62000.0
3419,olivia,2,30,55000.0
6615,liam,3,38,63000.0
6659,james,11,30,55000.0
5389,oliver,3,66,91000.0
3066,sophia,2,31,56000.0
5965,sophia,12,32,57000.0
9218,william,8,73,98000.0
7215,camila,8,62,87000.0
4509,liam,12,36,61000.0
9697,william,8,28,53000.0
7794,camila,2,49,74000.0
7707,camila,9,34,59000.0
2012,hannah,2,68,93000.0
9526,liam,3,42,67000.0
1761,emma,1,48,73000.0
5785,camila,10,26,51000.0
6107,liam,7,61,86000.0
4610,william,3,60,85000.0
6833,oliver,1,48,73000.0
6444,olivia,4,37,62000.0
8744,james,10,40,65000.0
5560,oliver,1,27,52000.0
2641,hannah,3,35,60000.0
3501,emma,11,74,99000.0
6716,hannah,5,48,73000.0
4772,noah,7,38,63000.0
7016,oliver,6,47,72000.0
2829,james,10,42,67000.0
9511,camila,1,75,100000.0
9446,william,2,70,95000.0
6867,noah,11,47,72000.0
6526,hannah,7,60,85000.0
2372,james,9,73,98000.0
7535,liam,3,72,97000.0
2730,noah,10,65,90000.0
6696,william,3,64,89000.0
5773,sophia,8,66,91000.0
3472,olivia,12,37,62000.0
2175,sophia,6,27,52000.0
8574,emma,3,43,68000.0
8270,oliver,9,26,51000.0
7810,emma,7,65,90000.0
2979,emma,1,66,91000.0
5700,oliver,7,42,67000.0
8498,sophia,7,63,88000.0
8957,james,4,58,83000.0
3342,noah,3,50,75000.0
2792,olivia,4,40,65000.0
6502,james,11,58,83000.0
4716,oliver,8,64,89000.0
9905,william,9,49,74000.0
6787,william,6,40,65000.0
6341,liam,8,75,100000.0
5381,noah,5,26,51000.0
5841,oliver,8,42,67000.0
5175,camila,11,63,88000.0
7385,oliver,7,41,66000.0
4760,noah,9,61,86000.0
6436,william,12,70,95000.0
1765,oliver,8,55,80000.0
8441,camila,5,72,97000.0
4250,james,5,44,69000.0
9632,liam,7,44,69000.0
5239,william,10,43,68000.0
9295,olivia,2,28,53000.0
5782,william,3,51,76000.0
2210,oliver,2,33,58000.0
2406,camila,3,42,67000.0
7201,camila,4,37,62000.0
2680,emma,10,61,86000.0
6505,liam,4,75,100000.0
9497,oliver,10,46,71000.0
6789,olivia,4,42,67000.0
6117,oliver,3,63,88000.0
1367,noah,6,74,99000.0
8573,noah,8,25,50000.0
4661,oliver,10,27,52000.0
2328,sophia,10,39,64000.0
5805,olivia,4,30,55000.0
2205,noah,11,44,69000.0
4651,emma,4,34,59000.0
6247,hannah,12,73,98000.0
1287,william,11,55,80000.0
9961,liam,7,72,97000.0
9165,liam,3,54,79000.0
5422,noah,5,29,54000.0
8530,sophia,3,53,78000.0
5064,sophia,5,35,60000.0
8367,noah,10,33,58000.0
7167,olivia,6,39,64000.0
3071,camila,9,25,50000.0
9355,camila,3,60,85000.0
2282,camila,9,42,67000.0
9482,noah,10,33,58000.0
7320,william,3,75,100000.0
4258,hannah,12,70,95000.0
2490,oliver,2,73,98000.0
9543,oliver,4,30,55000.0
5488,sophia,2,64,89000.0
8673,william,9,30,55000.0
5937,sophia,1,68,93000.0
4555,emma,4,41,66000.0
6198,liam,10,49,74000.0
7058,emma,11,58,83000.0
1544,james,5,49,74000.0
7947,noah,9,50,75000.0
4979,liam,11,72,97000.0
1284,sophia,11,61,86000.0
1729,james,5,45,70000.0
2936,sophia,12,56,81000.0
1825,emma,5,27,52000.0
5461,liam,11,72,97000.0
9683,liam,7,42,67000.0
2298,liam,8,54,79000.0
4457,olivia,6,45,70000.0
7466,olivia,9,26,51000.0
8668,william,1,55,80000.0
6742,noah,2,51,76000.0
9839,olivia,1,33,58000.0
5111,noah,11,49,74000.0
5094,william,12,30,55000.0
5784,sophia,9,62,87000.0
4916,emma,9,63,88000.0
2525,olivia,2,41,66000.0
2477,olivia,3,60,85000.0
7424,hannah,5,52,77000.0
7616,noah,8,73,98000.0
1898,olivia,12,56,81000.0
7208,james,7,37,62000.0
6410,olivia,8,26,51000.0
1973,emma,8,43,68000.0
6126,noah,1,35,60000.0
4750,james,2,68,93000.0
3364,sophia,5,26,51000.0
3981,sophia,9,74,99000.0
7218,sophia,4,72,97000.0
6084,noah,10,54,79000.0
5706,liam,6,74,99000.0
3671,sophia,7,48,73000.0
7518,olivia,8,56,81000.0
1615,olivia,5,32,57000.0
7842,olivia,11,30,55000.0
5447,noah,10,54,79000.0
4427,camila,7,55,80000.0
8205,hannah,9,48,73000.0
4488,william,7,43,68000.0
3365,sophia,12,42,67000.0
7235,noah,10,40,65000.0
3941,sophia,7,72,97000.0
2337,camila,5,43,68000.0
6670,camila,6,68,93000.0
5807,emma,2,71,96000.0
5498,james,1,73,98000.0
6388,james,7,39,64000.0
4549,sophia,5,49,74000.0
6452,sophia,4,27,52000.0
6282,hannah,4,73,98000.0
9690,sophia,1,67,92000.0
4377,noah,4,63,88000.0
3661,olivia,8,66,91000.0
9513,liam,1,73,98000.0
1803,oliver,5,46,71000.0
3179,liam,12,51,76000.0
7159,emma,7,62,87000.0
6656,liam,12,43,68000.0
4632,emma,11,62,87000.0
1942,liam,5,58,83000.0
5088,liam,4,25,50000.0
1696,hannah,8,28,53000.0
8780,emma,8,69,94000.0
6762,liam,4,43,68000.0
4216,hannah,8,57,82000.0
2450,james,9,57,82000.0
5182,noah,8,68,93000.0
5577,oliver,11,56,81000.0
3222,liam,7,68,93000.0
4995,emma,8,73,98000.0
9131,hannah,11,29,54000.0
5012,william,5,71,96000.0
7837,emma,10,51,76000.0
9852,sophia,9,40,65000.0
1534,noah,7,34,59000.0
4448,james,11,25,50000.0
4130,sophia,3,69,94000.0
2991,william,4,65,90000.0
2521,olivia,4,67,92000.0
3022,noah,12,42,67000.0
9109,noah,7,26,51000.0
9828,noah,12,67,92000.0
9033,camila,2,71,96000.0
8463,sophia,9,41,66000.0
5936,noah,1,68,93000.0
3004,camila,11,32,57000.0
2425,liam,8,29,54000.0
5655,emma,3,29,54000.0
5555,noah,4,63,88000.0
9422,william,7,70,95000.0
6818,camila,4,28,53000.0
7231,james,10,26,51000.0
4144,liam,10,69,94000.0
1335,camila,2,62,87000.0
3502,sophia,12,52,77000.0
6404,oliver,6,40,65000.0
4974,olivia,3,37,62000.0
6254,william,4,45,70000.0
7191,james,2,26,51000.0
5624,sophia,9,45,70000.0
3737,hannah,6,69,94000.0
1592,olivia,12,29,54000.0
2857,james,6,45,70000.0
4632,sophia,10,34,59000.0
5367,william,4,35,60000.0
9267,liam,4,72,97000.0
2281,william,6,63,88000.0
9144,noah,8,36,61000.0
7348,oliver,9,63,88000.0
5238,emma,9,27,52000.0
5639,noah,6,44,69000.0
2381,james,5,33,58000.0
3764,james,10,71,96000.0
6740,liam,8,69,94000.0
8887,william,9,74,99000.0
6333,emma,5,48,73000.0
5862,olivia,7,70,95000.0
2555,hannah,7,40,65000.0
4630,hannah,10,60,85000.0
3548,camila,2,29,54000.0
3210,oliver,10,45,70000.0
2554,sophia,9,32,57000.0
3276,james,5,38,63000.0
2683,james,8,69,94000.0
9365,hannah,5,70,95000.0
3366,camila,11,45,70000.0
4741,emma,4,73,98000.0
2699,sophia,8,48,73000.0
2867,olivia,11,36,61000.0
6723,hannah,12,36,61000.0
9496,liam,8,26,51000.0
7196,william,8,74,99000.0
5574,olivia,4,49,74000.0
4992,liam,9,51,76000.0
3796,james,9,54,79000.0
8627,james,5,61,86000.0
6277,oliver,11,69,94000.0
4916,william,9,65,90000.0
6758,james,7,59,84000.0
3471,camila,7,65,90000.0
7710,olivia,7,41,66000.0
4651,olivia,3,60,85000.0
9915,camila,1,27,52000.0
6864,sophia,12,64,89000.0
9059,oliver,3,41,66000.0
5721,emma,10,46,71000.0
4406,james,10,73,98000.0
2051,james,12,65,90000.0
7013,james,11,58,83000.0
7778,liam,11,65,90000.0
4474,sophia,6,44,69000.0
4093,noah,9,26,51000.0
1505,sophia,6,28,53000.0
7492,olivia,5,53,78000.0
8560,noah,7,38,63000.0
3110,emma,10,61,86000.0
5382,sophia,5,41,66000.0
1685,oliver,2,57,82000.0
4511,william,3,34,59000.0
1462,noah,2,61,86000.0
3629,william,7,70,95000.0
8570,olivia,10,69,94000.0
6746,olivia,8,62,87000.0
8583,noah,1,66,91000.0
2446,liam,2,51,76000.0
4023,hannah,10,72,97000.0
5379,william,3,68,93000.0
5417,olivia,12,54,79000.0
9755,noah,3,35,60000.0
3071,sophia,12,30,55000.0
5636,william,10,65,90000.0
9293,liam,1,28,53000.0
8137,william,12,69,94000.0
3793,oliver,8,67,92000.0
8920,william,6,40,65000.0
4650,hannah,5,47,72000.0
5904,noah,5,39,64000.0
3144,emma,5,51,76000.0
7141,emma,3,53,78000.0
5527,hannah,3,39,64000.0
8238,william,9,42,67000.0
6837,oliver,3,42,67000.0
5516,liam,7,47,72000.0
1512,emma,7,27,52000.0
4665,william,5,35,60000.0
9591,liam,6,71,96000.0
5839,emma,6,52,77000.0
7480,olivia,11,58,83000.0
9498,james,12,65,90000.0
1890,olivia,12,34,59000.0
3752,olivia,4,75,100000.0
6714,hannah,10,40,65000.0
1942,camila,8,48,73000.0
1672,camila,10,41,66000.0
5207,sophia,6,51,76000.0
7149,hannah,10,75,100000.0
9328,william,3,53,78000.0
3595,james,11,72,97000.0
4997,sophia,1,47,72000.0
1656,sophia,1,39,64000.0
2093,emma,8,28,53000.0
6027,sophia,7,55,80000.0
3321,noah,9,40,65000.0
3795,james,10,46,71000.0
3390,noah,6,36,61000.0
7037,camila,5,68,93000.0
1781,william,11,51,76000.0
9674,sophia,6,54,79000.0
9762,oliver,3,31,56000.0
7412,hannah,3,74,99000.0
6738,william,12,64,89000.0
2394,liam,7,50,75000.0
1883,noah,3,37,62000.0
6106,oliver,12,60,85000.0
6555,camila,5,69,94000.0
1574,william,4,65,90000.0
9790,liam,2,43,68000.0
1976,camila,11,41,66000.0
2384,william,8,44,69000.0
1402,olivia,12,65,90000.0
4117,camila,5,34,59000.0
6912,noah,11,53,78000.0
3076,camila,4,44,69000.0
1652,hannah,1,26,51000.0
6895,liam,4,75,100000.0
6325,james,6,69,94000.0
8114,emma,6,68,93000.0
9155,oliver,11,41,66000.0
8459,emma,10,54,79000.0
5282,emma,8,66,91000.0
3084,oliver,12,54,79000.0
4089,camila,8,39,64000.0
9316,olivia,3,52,77000.0
7966,james,6,70,95000.0
9059,sophia,3,33,58000.0
8824,william,6,60,85000.0
8919,camila,10,64,89000.0
3703,william,2,51,76000.0
5836,oliver,7,72,97000.0
4426,olivia,4,57,82000.0
7628,liam,6,45,70000.0
5391,sophia,2,34,59000.0
1694,liam,5,32,57000.0
3954,james,10,31,56000.0
7505,emma,1,57,82000.0
9731,hannah,6,71,96000.0
5504,emma,7,50,75000.0
9870,noah,9,27,52000.0
6971,olivia,12,30,55000.0
6484,sophia,5,38,63000.0
1252,emma,9,61,86000.0
6567,sophia,6,55,80000.0
7186,camila,9,68,93000.0
7648,liam,2,48,73000.0
8367,camila,5,41,66000.0
9912,emma,10,34,59000.0
4903,camila,2,56,81000.0
9322,james,3,75,100000.0
2287,noah,4,55,80000.0
3793,oliver,12,65,90000.0
1678,william,10,29,54000.0
2535,william,6,57,82000.0
2117,noah,11,43,68000.0
8043,liam,4,75,100000.0
8851,james,11,53,78000.0
5966,james,2,74,99000.0
5779,james,10,60,85000.0
8377,olivia,1,49,74000.0
6628,camila,7,70,95000.0
3492,hannah,3,66,91000.0
6162,olivia,4,63,88000.0
3947,noah,1,55,80000.0
4034,hannah,7,49,74000.0
6268,james,8,50,75000.0
9644,noah,3,30,55000.0
7168,james,3,55,80000.0
3523,sophia,3,45,70000.0
8648,liam,3,62,87000.0
8625,olivia,8,28,53000.0
6243,sophia,10,41,66000.0
9644,camila,6,75,100000.0
5032,camila,12,71,96000.0
6682,liam,3,54,79000.0
8531,hannah,7,35,60000.0
5415,hannah,5,34,59000.0
5904,william,12,54,79000.0
8769,sophia,12,62,87000.0
7866,emma,5,59,84000.0
1921,camila,8,63,88000.0
2505,james,12,50,75000.0
4991,hannah,1,57,82000.0
7350,sophia,9,48,73000.0
7711,camila,2,59,84000.0
6202,emma,6,58,83000.0
3137,camila,2,27,52000.0
8518,james,11,42,67000.0
5879,hannah,2,73,98000.0
3897,olivia,1,69,94000.0
5495,hannah,9,62,87000.0
3574,olivia,9,46,71000.0
2001,camila,7,44,69000.0
1561,william,3,58,83000.0
4826,liam,1,72,97000.0
2616,noah,6,39,64000.0
9509,camila,8,34,59000.0
9300,camila,6,51,76000.0
3831,oliver,11,43,68000.0
7889,oliver,8,40,65000.0
2943,noah,5,65,90000.0
4577,olivia,6,37,62000.0
3496,liam,12,50,75000.0
9005,olivia,6,74,99000.0
8062,olivia,9,54,79000.0
8892,liam,1,35,60000.0
2831,emma,6,64,89000.0
1907,camila,8,34,59000.0
2628,liam,5,40,65000.0
8143,james,9,69,94000.0
8211,noah,11,35,60000.0
2792,william,6,47,72000.0
5885,hannah,7,45,70000.0
2457,emma,9,53,78000.0
1635,sophia,5,42,67000.0
8192,oliver,5,74,99000.0
9561,camila,8,46,71000.0
9288,emma,3,33,58000.0
7800,hannah,4,28,53000.0
5165,james,12,65,90000.0
7892,oliver,12,62,87000.0
7627,sophia,9,28,53000.0
5967,olivia,7,69,94000.0
7210,hannah,7,43,68000.0
6067,camila,1,44,69000.0
5963,sophia,7,39,64000.0
3986,camila,1,63,88000.0
2975,camila,2,27,52000.0
5927,james,8,59,84000.0
5792,liam,10,33,58000.0
3301,hannah,11,39,64000.0
6826,emma,9,44,69000.0
7898,oliver,3,72,97000.0
7584,emma,2,41,66000.0
6736,sophia,6,39,64000.0
7084,hannah,7,70,95000.0
4682,sophia,6,61,86000.0
6362,james,3,35,60000.0
7233,camila,10,60,85000.0
5872,william,9,49,74000.0
6159,emma,11,28,53000.0
3812,noah,6,43,68000.0
4995,hannah,6,62,87000.0
9662,sophia,12,67,92000.0
3419,william,12,35,60000.0
6283,liam,2,65,90000.0
7100,noah,8,29,54000.0
3040,hannah,10,36,61000.0
8532,emma,6,44,69000.0
7836,liam,11,50,75000.0
7687,william,9,42,67000.0
5991,oliver,8,74,99000.0
4683,camila,3,54,79000.0
6983,liam,6,64,89000.0
6978,emma,11,30,55000.0
3971,camila,11,59,84000.0
3910,olivia,4,63,88000.0
2704,oliver,9,72,97000.0
3823,liam,6,25,50000.0
7737,sophia,7,30,55000.0
3048,liam,3,73,98000.0
4367,james,6,50,75000.0
7148,olivia,2,33,58000.0
7772,sophia,4,46,71000.0
5105,camila,5,66,91000.0
5979,olivia,6,56,81000.0
4082,liam,11,42,67000.0
5657,william,2,40,65000.0
3341,james,2,54,79000.0
8734,camila,3,63,88000.0
3036,noah,9,31,56000.0
4971,james,3,74,99000.0
6999,sophia,4,40,65000.0
6949,liam,5,74,99000.0
7174,emma,12,32,57000.0
8499,camila,11,44,69000.0
7120,william,11,70,95000.0
5137,hannah,5,57,82000.0
6670,william,11,46,71000.0
4623,olivia,7,32,57000.0
9419,olivia,8,36,61000.0
7694,william,2,27,52000.0
7392,oliver,5,40,65000.0
8882,camila,1,38,63000.0
1549,oliver,10,71,96000.0
1553,liam,3,74,99000.0
7197,james,3,54,79000.0
7160,oliver,3,29,54000.0
5212,camila,6,65,90000.0
5412,oliver,1,61,86000.0
4692,sophia,9,27,52000.0
2357,camila,2,40,65000.0
7898,olivia,10,75,100000.0
9595,oliver,6,59,84000.0
8830,james,10,74,99000.0
2692,hannah,3,73,98000.0
9952,james,12,39,64000.0
6455,liam,11,61,86000.0
7939,emma,3,52,77000.0
5157,liam,7,52,77000.0
9458,camila,1,27,52000.0
1546,hannah,3,54,79000.0
3103,liam,1,26,51000.0
1540,liam,4,35,60000.0
2734,oliver,10,39,64000.0
1843,liam,1,32,57000.0
1556,william,10,34,59000.0
3070,william,12,62,87000.0
6882,oliver,9,37,62000.0
2986,oliver,5,34,59000.0
3032,camila,1,37,62000.0
2736,sophia,10,49,74000.0
5883,sophia,6,31,56000.0
5145,william,4,66,91000.0
7517,sophia,2,35,60000.0
7759,noah,7,28,53000.0
9184,emma,9,66,91000.0
1236,hannah,4,34,59000.0
6417,hannah,5,74,99000.0
7709,hannah,5,49,74000.0
2372,james,5,34,59000.0
7763,liam,12,54,79000.0
8399,olivia,11,35,60000.0
7304,hannah,9,34,59000.0
5174,william,5,53,78000.0
7662,noah,9,68,93000.0
2031,noah,5,63,88000.0
5170,sophia,8,47,72000.0
4667,liam,11,50,75000.0
9224,william,1,44,69000.0
2009,camila,9,40,65000.0
4356,emma,4,29,54000.0
2604,emma,12,63,88000.0
3252,noah,4,48,73000.0
2984,sophia,10,54,79000.0
1732,sophia,1,71,96000.0
9745,olivia,12,70,95000.0
3021,hannah,3,47,72000.0
7009,noah,5,54,79000.0
5336,hannah,11,47,72000.0
1378,liam,2,39,64000.0
8001,william,6,51,76000.0
4083,sophia,6,74,99000.0
5308,sophia,3,53,78000.0
9007,emma,1,54,79000.0
9377,camila,2,43,68000.0
9543,william,2,30,55000.0
6255,james,10,28,53000.0
2218,camila,1,32,57000.0
9452,camila,2,30,55000.0
9897,hannah,11,26,51000.0
6718,noah,3,47,72000.0
7548,sophia,10,70,95000.0
1387,emma,12,52,77000.0
